時刻,窓温度_℃,窓湿度_%,窓気圧_hPa,窓照度_lux,室内温度_℃,室内湿度_%,室内照度_level,label
,,,,,,,,"全開0, 全閉100"
2025/9/15 0:47,29.19,54.9,1002.98,0,30.7,58,6,---
2025/9/15 0:52,29.12,55.85,1003,0,30.7,58,6,---
2025/9/15 0:57,29.03,55.43,1003.09,0,30.7,58,6,---
2025/9/15 1:02,28.85,56,1003.14,0,30.7,58,6,---
2025/9/15 1:07,28.65,56.64,1003.12,0,30.7,58,6,---
2025/9/15 1:12,28.43,56.97,1003.14,0,30.7,58,6,---
2025/9/15 1:17,28.45,57.06,1003.11,0,30.7,58,6,---
2025/9/15 1:22,28.49,56.95,1003.17,0,30.7,58,6,---
2025/9/15 1:27,28.46,57.02,1003.27,0,30.7,58,6,---
2025/9/15 1:32,28.44,57.17,1003.21,0,30.5,58,6,---
2025/9/15 1:37,28.51,57.09,1003.27,0,30.5,58,6,---
2025/9/15 1:42,28.49,57.44,1003.29,0,30.5,58,6,---
2025/9/15 1:47,28.52,57.19,1003.39,0,30.5,58,6,---
2025/9/15 1:52,28.51,57.26,1003.32,0,30.5,58,6,---
2025/9/15 1:57,28.52,57.35,1003.37,0,30.5,58,6,---
2025/9/15 2:02,28.58,57.19,1003.43,0,30.5,58,6,---
2025/9/15 2:08,28.55,57.26,1003.41,0,30.5,58,6,---
2025/9/15 2:13,28.57,57.19,1003.36,0,30.5,58,6,---
2025/9/15 2:18,28.62,57.14,1003.3,0,30.5,58,6,---
2025/9/15 2:23,28.64,57.11,1003.44,0,30.5,58,6,---
2025/9/15 2:28,28.64,57.71,1003.53,0,30.5,58,6,---
2025/9/15 2:33,28.63,57.27,1003.61,0,30.5,58,6,---
2025/9/15 2:38,28.62,57.34,1003.66,0,30.5,58,6,---
2025/9/15 2:43,28.63,57.43,1003.68,0,30.5,58,6,---
2025/9/15 2:48,28.58,57.45,1003.6,0,30.5,58,6,---
2025/9/15 2:53,28.48,57.68,1003.69,0,30.5,58,6,---
2025/9/15 2:58,28.45,57.7,1003.73,0,30.5,58,6,---
2025/9/15 3:03,28.43,57.78,1003.75,0,30.5,58,6,---
2025/9/15 3:08,28.45,57.71,1003.87,0,30.5,58,6,---
2025/9/15 3:13,28.51,57.55,1003.96,0,30.5,58,6,---
2025/9/15 3:18,28.49,57.51,1003.85,0,30.5,58,6,---
2025/9/15 3:23,28.49,57.6,1003.93,0,30.5,58,6,---
2025/9/15 3:28,28.49,57.57,1003.96,0,30.5,58,6,---
2025/9/15 3:33,28.49,57.85,1003.95,0,30.5,58,6,---
2025/9/15 3:38,28.5,57.58,1004.09,0,30.5,58,6,---
2025/9/15 3:43,28.49,57.62,1004.03,0,30.5,58,6,---
2025/9/15 3:48,28.51,57.28,1004.09,0,30.5,58,6,---
2025/9/15 3:53,28.46,57.73,1004.05,0,30.5,58,6,---
2025/9/15 3:58,28.45,57.72,1004.12,0,30.5,58,6,---
2025/9/15 4:03,28.48,57.33,1004.14,0,30.5,58,6,---
2025/9/15 4:08,28.48,57.67,1004.21,0,30.5,58,6,---
2025/9/15 4:13,28.49,57.73,1004.25,0,30.5,58,6,---
2025/9/15 4:18,28.47,57.73,1004.25,0,30.5,58,6,---
2025/9/15 4:23,28.41,57.92,1004.43,0,30.5,58,6,---
2025/9/15 4:28,28.41,57.95,1004.54,0,30.5,58,6,---
2025/9/15 4:33,28.22,58.35,1004.62,0,30.5,58,6,---
2025/9/15 4:38,28.13,58.63,1004.65,0,30.5,58,6,---
2025/9/15 4:43,28.15,58.52,1004.69,0,30.5,58,6,---
2025/9/15 4:48,28.22,58.22,1004.77,0,30.5,58,6,---
2025/9/15 4:53,28.29,57.97,1004.8,0,30.5,58,6,---
2025/9/15 4:58,28.29,57.96,1004.88,0,30.5,58,6,---
2025/9/15 5:03,28.28,57.97,1004.95,0.83,30.5,58,6,---
2025/9/15 5:08,28.3,57.95,1004.82,1.67,30.5,58,6,---
2025/9/15 5:13,28.26,58.03,1004.86,6.67,30.5,58,6,---
2025/9/15 5:18,28.23,58.27,1004.93,14.17,30.5,58,6,---
2025/9/15 5:23,28.25,58.12,1005.01,26.67,30.5,58,6,---
2025/9/15 5:28,28.27,58.12,1005.02,40.83,30.5,58,6,---
2025/9/15 5:33,28.3,58.12,1004.95,85.83,30.3,58,6,---
2025/9/15 5:38,28.33,58.05,1005,140,30.3,58,6,---
2025/9/15 5:43,28.34,58.69,1005.05,131.67,30.3,58,6,---
2025/9/15 5:48,28.33,58.14,1005.11,144.17,30.3,58,6,---
2025/9/15 5:53,28.31,58.17,1005.16,253.33,30.3,58,6,---
2025/9/15 5:58,28.32,58.14,1005.28,197.5,30.3,58,6,---
2025/9/15 6:03,28.3,58.23,1005.31,252.5,30.3,58,6,---
2025/9/15 6:08,28.38,58.21,1005.33,400,30.3,58,6,---
2025/9/15 6:13,28.37,58.07,1005.57,330,30.3,58,6,---
2025/9/15 6:18,28.39,57.99,1005.67,330,30.3,58,6,---
2025/9/15 6:23,28.23,58.34,1005.48,364.17,30.3,58,6,---
2025/9/15 6:28,28.29,58.11,1005.55,517.5,30.3,58,6,---
2025/9/15 6:33,28.38,57.66,1005.44,752.5,30.3,58,6,---
2025/9/15 6:38,28.57,57.09,1005.48,971.67,30.3,58,6,---
2025/9/15 6:44,28.65,56.67,1005.59,1130,30.3,58,6,---
2025/9/15 6:49,28.74,56.55,1005.64,1171.67,30.3,58,6,---
2025/9/15 6:54,28.79,56.36,1005.75,1203.33,30.3,58,6,---
2025/9/15 6:59,28.89,56.1,1005.86,1335.83,30.3,58,6,---
2025/9/15 7:04,28.88,56.12,1005.95,1187.5,30.3,58,6,---
2025/9/15 7:09,28.86,56.2,1006.04,1086.67,30.3,58,6,---
2025/9/15 7:14,28.9,56.11,1006.1,1235.83,30.3,58,6,---
2025/9/15 7:19,29.01,55.98,1006.18,1346.67,30.3,58,6,---
2025/9/15 7:24,29.11,55.36,1006.18,1675.83,30.3,58,6,---
2025/9/15 7:29,29.19,55.35,1006.16,1734.17,30.3,58,6,---
2025/9/15 7:34,29.38,54.83,1006.07,2110,30.3,58,6,---
2025/9/15 7:39,29.57,54.35,1006.09,2270.83,30.3,58,6,---
2025/9/15 7:44,29.75,53.86,1006,2682.5,30.3,58,6,---
2025/9/15 7:49,29.98,53.2,1006.03,2890.83,30.3,58,6,---
2025/9/15 7:54,30.14,52.79,1006.05,2814.17,30.3,58,6,---
2025/9/15 7:59,30.23,52.43,1006.03,2853.33,30.3,58,6,---
2025/9/15 8:04,30.25,52.39,1006.01,2690,30.3,58,6,---
2025/9/15 8:09,30.25,52.22,1006,2595,30.3,58,6,---
2025/9/15 8:14,30.3,51.88,1006.01,2637.5,30.3,58,6,---
2025/9/15 8:19,30.32,51.88,1006.04,2570,30.3,58,6,---
2025/9/15 8:24,30.52,51.17,1006.11,3025,30.5,58,6,---
2025/9/15 8:29,30.47,51.59,1006.31,2624.17,30.5,58,6,---
2025/9/15 8:34,30.25,51.89,1006.37,2187.5,30.5,58,6,---
2025/9/15 8:39,30.31,51.8,1006.41,2465.83,30.5,58,6,---
2025/9/15 8:44,30.32,51.66,1006.42,2387.5,30.5,58,6,---
2025/9/15 8:49,30.01,52.59,1006.41,1504.17,30.5,58,6,---
2025/9/15 8:54,29.77,53.3,1006.5,1102.5,30.5,58,6,---
2025/9/15 8:59,29.8,53.27,1006.33,1371.67,30.5,58,6,---
2025/9/15 9:04,29.77,53.45,1006.27,1539.17,30.5,58,6,---
2025/9/15 9:09,30.41,51.57,1006.15,3217.5,30.5,58,6,---
2025/9/15 9:14,30.87,50.13,1006.21,3831.67,30.5,58,6,---
2025/9/15 9:19,31.05,49.4,1006.18,3936.67,30.5,58,6,---
2025/9/15 9:24,31.48,48.17,1006.11,5008.33,30.5,58,6,---
2025/9/15 9:29,31.9,47.21,1006.12,5350,30.5,58,6,---
2025/9/15 9:34,32.14,46.62,1006.1,5481.67,30.5,58,6,---
2025/9/15 9:39,32.04,46.77,1006.02,5074.17,30.5,58,6,---
2025/9/15 9:44,32.08,46.72,1006.01,5049.17,30.5,58,6,---
2025/9/15 9:49,32.43,45.87,1005.88,5968.33,30.5,58,6,---
2025/9/15 9:54,32.54,45.64,1005.92,6405.83,30.5,58,6,---
2025/9/15 9:59,32.51,45.83,1005.92,6340.83,30.5,58,6,---
2025/9/15 10:04,32.54,45.62,1005.9,6405.83,30.5,58,6,---
2025/9/15 10:09,32.78,45.31,1005.88,6456.67,30.7,58,6,---
2025/9/15 10:14,32.79,44.91,1005.83,6370.83,30.7,58,6,---
2025/9/15 10:19,32.9,44.69,1005.87,6553.33,30.7,58,6,---
2025/9/15 10:24,32.99,44.39,1005.87,6414.17,30.7,58,6,---
2025/9/15 10:29,33,44.17,1005.89,6082.5,30.7,58,6,---
2025/9/15 10:34,32.71,44.89,1005.87,5181.67,30.7,58,6,---
2025/9/15 10:39,32.37,45.73,1005.9,3976.67,30.7,58,6,---
2025/9/15 10:44,32.24,46.04,1005.89,3838.33,30.7,58,6,---
2025/9/15 10:49,31.88,47.01,1005.89,3385,30.7,58,6,---
2025/9/15 10:54,31.91,46.8,1005.93,3470,30.7,58,6,---
2025/9/15 10:59,32.32,45.73,1005.85,3971.67,30.7,58,6,---
2025/9/15 11:04,32.74,44.64,1005.73,5175.83,30.7,58,6,---
2025/9/15 11:09,32.9,44.15,1005.82,6173.33,30.7,58,6,---
2025/9/15 11:14,32.44,44.93,1005.78,4311.67,30.7,58,6,---
2025/9/15 11:19,32.45,45.01,1005.69,4527.5,30.7,58,6,---
2025/9/15 11:24,32.58,44.66,1005.63,5189.17,30.7,58,6,---
2025/9/15 11:30,32.59,44.34,1005.69,4989.17,30.7,58,6,---
2025/9/15 11:35,32.52,44.99,1005.73,4893.33,30.7,58,6,---
2025/9/15 11:40,32.51,45.16,1005.63,4927.5,30.7,58,6,---
2025/9/15 11:45,32.98,44.23,1005.57,6143.33,30.7,58,6,---
2025/9/15 11:50,33.58,42.61,1005.53,7192.5,30.7,58,6,---
2025/9/15 11:55,33.85,42.12,1005.44,7197.5,30.7,58,6,---
2025/9/15 12:00,34.29,41.01,1005.38,8754.17,30.9,57,6,---
2025/9/15 12:05,34.1,41.31,1005.45,7757.5,30.9,57,6,---
2025/9/15 12:10,33.82,41.87,1005.31,6333.33,30.9,57,6,---
2025/9/15 12:15,34.22,40.45,1005.25,7955.83,30.9,57,6,---
2025/9/15 12:20,34.49,40.29,1005.19,8737.5,30.9,57,6,---
2025/9/15 12:25,34.21,40.71,1005.17,6721.67,30.9,57,6,---
2025/9/15 12:30,34.1,41.14,1005.16,6410.83,30.9,57,6,---
2025/9/15 12:35,33.62,42.3,1005.02,5249.17,30.9,57,6,---
2025/9/15 12:40,33.58,42.5,1004.99,5184.17,30.9,57,6,---
2025/9/15 12:45,33.66,42.42,1004.84,5683.33,30.9,57,6,---
2025/9/15 12:50,33.64,42.07,1004.85,5715,30.9,57,6,---
2025/9/15 12:55,33.7,42.36,1004.93,5620,30.9,57,6,---
2025/9/15 13:00,33.91,41.67,1004.89,6264.17,30.9,57,6,---
2025/9/15 13:05,33.86,41.63,1004.82,5822.5,30.9,57,6,---
2025/9/15 13:10,33.96,40.78,1004.72,6227.5,30.9,57,6,---
2025/9/15 13:15,33.64,41.95,1004.77,5228.33,30.9,57,6,---
2025/9/15 13:20,33.4,42.38,1004.7,4505.83,30.9,57,6,---
2025/9/15 13:25,33.46,42.46,1004.64,4832.5,30.9,57,6,---
2025/9/15 13:30,33.44,43.29,1004.62,4687.5,30.9,57,6,---
2025/9/15 13:35,33.59,42.99,1004.7,5600,30.9,57,6,---
2025/9/15 13:40,33.44,42.58,1004.74,5078.33,30.9,57,6,---
2025/9/15 13:45,32.99,43.51,1004.72,3708.33,30.9,57,6,---
2025/9/15 13:50,32.85,43.81,1004.71,3602.5,30.9,57,6,---
2025/9/15 13:55,32.8,43.53,1004.66,3758.33,30.9,57,6,---
2025/9/15 14:00,32.74,43.86,1004.56,3802.5,30.9,57,6,---
2025/9/15 14:05,32.94,43.3,1004.6,4525,30.9,57,6,---
2025/9/15 14:10,33.09,43.37,1004.55,4439.17,30.9,57,6,---
2025/9/15 14:15,32.52,44.55,1004.55,3340,30.9,57,2,---
2025/9/15 14:20,32.51,44.71,1004.57,3333.33,30.9,57,2,---
2025/9/15 14:25,32.43,45.34,1004.65,2830,30.9,57,2,---
2025/9/15 14:30,32.19,45.12,1004.65,2507.5,30.9,57,2,---
2025/9/15 14:35,32.03,45.56,1004.64,1985,30.9,57,2,---
2025/9/15 14:40,31.76,45.93,1004.64,1902.5,30.9,57,2,---
2025/9/15 14:45,31.78,45.94,1004.58,2045,30.9,57,2,---
2025/9/15 14:50,31.72,46.21,1004.6,1913.33,30.9,57,2,---
2025/9/15 14:55,31.59,46.35,1004.67,1721.67,30.9,57,2,---
2025/9/15 15:00,31.66,46.13,1004.62,2009.17,30.9,57,2,---
2025/9/15 15:05,31.58,46.32,1004.66,1958.33,30.9,57,2,---
2025/9/15 15:10,31.53,46.72,1004.63,1942.5,30.9,57,2,---
2025/9/15 15:15,31.54,46.56,1004.57,2098.33,30.9,57,2,---
2025/9/15 15:20,31.5,46.65,1004.62,1980,30.9,57,2,---
2025/9/15 15:25,31.49,46.77,1004.74,1949.17,30.9,57,2,---
2025/9/15 15:30,31.37,47.02,1004.72,1795,30.9,57,2,---
2025/9/15 15:35,31.42,46.96,1004.63,1854.17,30.9,57,2,---
2025/9/15 15:41,31.47,46.64,1004.68,2080.83,30.9,57,2,---
2025/9/15 15:46,31.43,46.37,1004.62,2063.33,30.9,57,2,---
2025/9/15 15:51,31.59,46.01,1004.7,2618.33,30.8,56,3,---
2025/9/15 15:56,31.49,46.48,1004.82,2127.5,30.8,56,3,---
2025/9/15 16:01,31.48,46.53,1004.78,2165.83,30.8,56,3,---
2025/9/15 16:06,31.27,47.01,1004.8,1631.67,30.8,56,3,---
2025/9/15 16:11,31.12,47.39,1004.94,1245,30.8,56,3,---
2025/9/15 16:16,30.97,48.16,1004.97,1072.5,30.8,56,3,---
2025/9/15 16:21,30.88,48.1,1005.06,890,30.8,56,3,---
2025/9/15 16:26,30.74,48.29,1005.11,762.5,30.8,56,3,---
2025/9/15 16:31,30.71,48.04,1004.98,792.5,30.8,56,3,---
2025/9/15 16:36,30.63,48.09,1005.05,728.33,30.6,56,3,---
2025/9/15 16:41,30.56,48.25,1004.94,681.67,30.6,56,3,---
2025/9/15 16:46,30.46,48.53,1005.14,522.5,30.6,56,3,---
2025/9/15 16:51,30.34,48.86,1005.26,345.83,30.6,56,3,---
2025/9/15 16:56,30.25,49.08,1005.26,329.17,30.6,56,3,---
2025/9/15 17:01,30.2,49.46,1005.32,310,30.6,56,3,---
2025/9/15 17:06,30.14,49.8,1005.36,270.83,30.6,56,3,---
2025/9/15 17:11,30.08,49.45,1005.38,278.33,30.6,56,3,---
2025/9/15 17:16,30.04,50.39,1005.26,290.83,30.6,56,3,---
2025/9/15 17:21,29.96,50.53,1005.22,231.67,30.6,56,3,---
2025/9/15 17:26,29.87,50.84,1005.39,139.17,30.6,56,3,---
2025/9/15 17:31,29.78,51.13,1005.47,75.83,30.6,56,3,---
2025/9/15 17:36,29.7,51.3,1005.47,46.67,30.6,56,3,---
2025/9/15 17:41,29.65,51.22,1005.51,32.5,30.6,56,3,---
2025/9/15 17:46,29.6,51.28,1005.59,29.17,30.6,56,3,---
2025/9/15 17:51,29.55,51.46,1005.57,18.33,30.6,56,3,---
2025/9/15 17:56,29.51,51.55,1005.62,11.67,30.6,56,3,---
2025/9/15 18:01,29.5,51.73,1005.66,4.17,30.6,56,3,---
2025/9/15 18:06,29.48,51.82,1005.71,1.67,30.4,56,3,---
2025/9/15 18:11,29.45,51.93,1005.78,0.83,30.4,56,3,---
2025/9/15 18:16,29.42,52.14,1005.89,0,30.4,56,3,---
2025/9/15 18:21,29.39,52.21,1005.92,0,30.4,56,3,---
2025/9/15 18:26,29.37,52.24,1005.95,0,30.4,56,2,---
2025/9/15 18:31,29.35,52.34,1006.06,0,30.4,56,2,---
2025/9/15 18:36,29.27,52.43,1006.1,0,30.4,56,2,---
2025/9/15 18:41,29.23,52.49,1006.28,0,30.4,56,2,---
2025/9/15 18:46,29.2,52.06,1006.27,0,30.4,56,2,---
2025/9/15 18:51,29.19,52.45,1006.26,0,30.4,56,2,---
2025/9/15 18:56,29.18,52.47,1006.41,0,30.4,56,2,---
2025/9/15 19:01,29.18,52.49,1006.54,0,30.4,56,2,---
2025/9/15 19:06,29.15,52.63,1006.52,0,30.4,56,2,---
2025/9/15 19:11,29.16,52.64,1006.48,0,30.4,56,2,---
2025/9/15 19:16,29.16,52.74,1006.5,0,30.4,56,2,---
2025/9/15 19:21,29.11,52.88,1006.42,0,30.4,56,2,---
2025/9/15 19:26,29.07,52.97,1006.51,0,30.4,56,2,---
2025/9/15 19:31,29.03,53.07,1006.52,0,30.4,56,2,---
2025/9/15 19:36,29,53.56,1006.52,0,30.4,56,2,---
2025/9/15 19:41,28.99,52.94,1006.59,0,30.2,56,2,---
2025/9/15 19:46,28.99,52.87,1006.63,0,30.2,56,2,---
2025/9/15 19:51,28.99,52.83,1006.7,0,30.2,56,2,---
2025/9/15 19:56,28.99,52.85,1006.73,0,30.2,56,2,---
2025/9/15 20:01,29,52.83,1006.72,0,30.2,56,2,---
2025/9/15 20:06,28.99,52.52,1006.67,0,30.2,56,2,---
2025/9/15 20:11,28.97,52.9,1006.65,0,30.2,56,2,---
2025/9/15 20:16,28.97,52.93,1006.75,0,30.2,56,2,---
2025/9/15 20:21,28.94,53.12,1006.69,0,30.2,56,2,---
2025/9/15 20:26,28.96,53.11,1006.68,0,30.2,56,2,---
2025/9/15 20:31,28.94,53.23,1006.73,0,30.2,56,2,---
2025/9/15 20:36,28.94,53.11,1006.66,0,30.2,56,2,---
2025/9/15 20:42,28.93,53.15,1006.58,0,30.2,56,2,---
2025/9/15 20:47,28.94,53.36,1006.66,0,30.2,56,2,---
2025/9/15 20:52,28.93,53.14,1006.58,0,30.2,56,2,---
2025/9/15 20:57,28.92,53.37,1006.53,0,30.2,56,2,---
2025/9/15 21:02,28.91,53.3,1006.49,0,30.2,56,2,---
2025/9/15 21:07,28.86,53.59,1006.57,0,30.2,56,2,---
2025/9/15 21:12,28.87,53.54,1006.57,0,30.2,56,2,---
2025/9/15 21:17,28.84,53.46,1006.45,0,30.2,56,2,---
2025/9/15 21:22,28.85,53.59,1006.36,0,30.2,56,2,---
2025/9/15 21:27,28.86,53.57,1006.31,0,30.2,56,2,---
2025/9/15 21:32,28.86,53.99,1006.32,0,30.2,56,2,---
2025/9/15 21:37,28.84,53.79,1006.25,0,30.2,56,2,---
2025/9/15 21:42,28.82,54.15,1006.22,0,30.2,56,2,---
2025/9/15 21:47,28.8,53.87,1006.13,0,30,57,2,---
2025/9/15 21:52,28.71,54.18,1006.15,0,30,57,2,---
2025/9/15 21:57,28.72,54.24,1006.19,0,30,57,2,---
2025/9/15 22:02,28.67,54.43,1006.15,0,30,57,2,---
2025/9/15 22:07,28.68,54.56,1006.13,0,30,57,2,---
2025/9/15 22:12,28.68,54.62,1006.13,0,30,57,2,---
2025/9/15 22:17,28.68,54.58,1006.14,0,30,57,2,---
2025/9/15 22:22,28.66,54.5,1006.1,0,30,57,2,---
2025/9/15 22:27,28.63,54.66,1005.99,0,30,57,2,---
2025/9/15 22:32,28.48,54.93,1006.07,0,30,57,2,---
2025/9/15 22:37,28.44,55.03,1006.06,0,30,57,2,---
2025/9/15 22:42,28.43,55.05,1006.12,0,30,57,2,---
2025/9/15 22:47,28.43,55.02,1006.08,0,30,57,2,---
2025/9/15 22:52,28.44,54.94,1006.01,0,30,57,2,---
2025/9/15 22:57,28.41,55.03,1006.01,0,30,57,2,---
2025/9/15 23:02,28.41,55.16,1005.88,0,30,57,2,---
2025/9/15 23:07,28.36,55.21,1005.85,0,30,57,2,---
2025/9/15 23:12,28.37,55.25,1005.86,0,30,57,2,---
2025/9/15 23:17,28.35,55.48,1005.91,0,30,57,2,---
2025/9/15 23:22,28.36,55.41,1005.9,0,30,57,2,---
2025/9/15 23:27,28.35,55.44,1005.95,0,30,57,2,---
2025/9/15 23:32,28.31,55.2,1005.86,0,30,57,2,---
2025/9/15 23:37,28.32,55.59,1005.89,0,30,57,2,---
2025/9/15 23:42,28.31,55.62,1005.9,0,30,57,2,---
2025/9/15 23:47,28.3,55.66,1005.9,0,30,57,2,---
2025/9/15 23:52,28.28,55.76,1005.97,0,30,57,2,---
2025/9/15 23:57,28.24,55.79,1005.97,0,30,57,2,---
2025/9/16 0:02,28.24,55.83,1005.85,0,30,57,2,---
2025/9/16 0:07,28.26,55.78,1006,0,30,57,2,---
2025/9/16 0:12,28.27,55.8,1005.88,0,30,57,2,---
2025/9/16 0:17,28.28,56.16,1005.88,0,30,57,2,---
2025/9/16 0:22,28.29,55.78,1005.87,0,30,57,2,---
2025/9/16 0:27,28.28,55.8,1005.92,0,30,57,2,---
2025/9/16 0:32,28.26,56.34,1005.89,0,30,57,2,---
2025/9/16 0:37,28.27,55.8,1005.76,0,30,57,2,---
2025/9/16 0:42,28.26,55.88,1005.8,0,30,57,2,---
2025/9/16 0:47,28.28,55.88,1005.75,0,30,57,2,---
2025/9/16 0:53,28.25,55.95,1005.79,0,30,57,2,---
2025/9/16 0:58,28.2,55.99,1005.74,0,30,57,2,---
2025/9/16 1:03,28.2,56.01,1005.74,0,29.8,58,2,---
2025/9/16 1:08,28.2,55.75,1005.74,0,29.8,58,2,---
2025/9/16 1:13,28.24,55.58,1005.74,0,29.8,58,2,---
2025/9/16 1:18,28.21,55.86,1005.69,0,29.8,58,2,---
2025/9/16 1:23,28.18,55.62,1005.62,0,29.8,58,2,---
2025/9/16 1:28,28.09,55.96,1005.57,0,29.8,58,2,---
2025/9/16 1:33,28.09,56.04,1005.62,0,29.8,58,2,---
2025/9/16 1:38,28.04,56.16,1005.57,0,29.8,58,2,---
2025/9/16 1:43,28.02,56.31,1005.59,0,29.8,58,2,---
2025/9/16 1:48,27.95,56.53,1005.51,0,29.8,58,2,---
2025/9/16 1:53,27.94,56.6,1005.48,0,29.8,58,2,---
2025/9/16 1:58,27.94,56.61,1005.51,0,29.8,58,2,---
2025/9/16 2:03,27.93,56.68,1005.56,0,29.8,58,2,---
2025/9/16 2:08,27.89,56.83,1005.54,0,29.8,58,2,---
2025/9/16 2:13,27.88,56.86,1005.45,0,29.8,58,2,---
2025/9/16 2:18,27.86,56.95,1005.41,0,29.8,58,2,---
2025/9/16 2:23,27.85,56.95,1005.51,0,29.8,58,2,---
2025/9/16 2:28,27.81,57.12,1005.54,0,29.8,58,2,---
2025/9/16 2:33,27.81,57.11,1005.51,0,29.8,58,2,---
2025/9/16 2:38,27.78,57.26,1005.55,0,29.8,58,1,---
2025/9/16 2:43,27.77,57.29,1005.59,0,29.8,58,1,---
2025/9/16 2:48,27.79,57.08,1005.59,0,29.8,58,1,---
2025/9/16 2:53,27.75,57.02,1005.58,0,29.8,58,1,---
2025/9/16 2:58,27.76,57.08,1005.56,0,29.8,58,1,---
2025/9/16 3:03,27.76,56.97,1005.51,0,29.8,58,1,---
2025/9/16 3:08,27.74,57.41,1005.48,0,29.8,58,1,---
2025/9/16 3:13,27.72,57.19,1005.53,0,29.8,58,1,---
2025/9/16 3:18,27.67,57.29,1005.54,0,29.6,58,1,---
2025/9/16 3:23,27.68,57.37,1005.5,0,29.6,58,1,---
2025/9/16 3:28,27.65,57.1,1005.45,0,29.6,58,1,---
2025/9/16 3:33,27.7,57.37,1005.49,0,29.6,58,1,---
2025/9/16 3:38,27.69,57.32,1005.38,0,29.6,58,1,---
2025/9/16 3:43,27.68,57.28,1005.5,0,29.6,58,1,---
2025/9/16 3:48,27.69,57.44,1005.51,0,29.6,58,1,---
2025/9/16 3:53,27.65,57.56,1005.39,0,29.6,58,1,---
2025/9/16 3:58,27.64,57.63,1005.43,0,29.6,58,1,---
2025/9/16 4:03,27.67,57.6,1005.48,0,29.6,58,1,---
2025/9/16 4:08,27.65,57.7,1005.41,0,29.6,58,1,---
2025/9/16 4:13,27.68,57.39,1005.53,0,29.6,58,1,---
2025/9/16 4:18,27.66,57.83,1005.52,0,29.6,58,1,---
2025/9/16 4:23,27.66,57.75,1005.58,0,29.6,58,1,---
2025/9/16 4:28,27.71,57.63,1005.62,0,29.6,58,1,---
2025/9/16 4:33,27.71,57.63,1005.66,0,29.6,58,1,---
2025/9/16 4:38,27.72,57.63,1005.59,0,29.6,58,1,---
2025/9/16 4:43,27.71,57.41,1005.65,0,29.6,58,1,---
2025/9/16 4:48,27.66,57.54,1005.71,0,29.6,58,1,---
2025/9/16 4:53,27.63,57.63,1005.8,0,29.6,58,1,---
2025/9/16 4:58,27.62,58.44,1005.95,0,29.6,58,1,---
2025/9/16 5:03,27.6,57.59,1005.98,0.83,29.6,58,1,---
2025/9/16 5:08,27.61,57.59,1005.91,1.67,29.6,58,1,---
2025/9/16 5:13,27.61,58.19,1005.96,9.17,29.6,58,1,---
2025/9/16 5:18,27.65,57.63,1006.03,20.83,29.6,58,1,---
2025/9/16 5:23,27.64,57.67,1005.98,57.5,29.6,58,1,---
2025/9/16 5:28,27.61,57.67,1005.99,93.33,29.6,58,1,---
2025/9/16 5:33,27.67,57.53,1006.05,165.83,29.6,58,1,---
2025/9/16 5:38,27.71,57.48,1006.04,222.5,29.6,58,1,---
2025/9/16 5:43,27.72,57.17,1006.06,324.17,29.6,58,1,---
2025/9/16 5:48,27.78,57.36,1006.09,399.17,29.6,58,1,---
2025/9/16 5:53,27.8,57.31,1006.11,514.17,29.6,58,1,---
2025/9/16 5:58,27.86,57.2,1006.13,606.67,29.6,58,1,---
2025/9/16 6:03,27.93,56.96,1006.19,686.67,29.6,58,1,---
2025/9/16 6:08,28,56.7,1006.22,815,29.6,58,1,---
2025/9/16 6:13,28.11,56.51,1006.31,889.17,29.6,58,1,---
2025/9/16 6:19,28.14,56.17,1006.33,1015,29.6,58,1,---
2025/9/16 6:24,28.23,56.07,1006.31,1115,29.6,58,1,---
2025/9/16 6:29,28.33,55.94,1006.47,1288.33,29.6,58,1,---
2025/9/16 6:34,28.45,55.51,1006.46,1395,29.6,58,1,---
2025/9/16 6:39,28.54,55.2,1006.51,1503.33,29.6,58,1,---
2025/9/16 6:44,28.62,54.69,1006.53,1595.83,29.6,58,1,---
2025/9/16 6:49,28.72,54.42,1006.51,1690,29.6,58,2,---
2025/9/16 6:54,28.85,53.86,1006.51,1852.5,29.6,58,2,---
2025/9/16 6:59,28.97,53.46,1006.46,1897.5,29.6,58,2,---
2025/9/16 7:04,29.13,53.13,1006.43,2090,29.6,58,2,---
2025/9/16 7:09,29.28,52.71,1006.45,2310.83,29.6,58,2,---
2025/9/16 7:14,29.45,52.26,1006.47,2394.17,29.6,58,2,---
2025/9/16 7:19,29.59,51.61,1006.47,2495,29.6,58,2,---
2025/9/16 7:24,29.75,51.53,1006.38,2651.67,29.6,58,2,---
2025/9/16 7:29,29.85,51.19,1006.27,2885.83,29.6,58,2,---
2025/9/16 7:34,30.05,50.31,1006.35,3122.5,29.6,58,2,---
2025/9/16 7:39,30.31,50.06,1006.44,3543.33,29.6,58,2,---
2025/9/16 7:44,30.24,50.26,1006.38,3065,29.6,58,2,---
2025/9/16 7:49,30.07,51.51,1006.33,2849.17,29.6,58,2,---
2025/9/16 7:54,30.02,50.96,1006.36,2755,29.6,58,2,---
2025/9/16 7:59,30.03,50.95,1006.3,2754.17,29.6,58,2,---
2025/9/16 8:04,30.09,50.88,1006.5,2674.17,29.8,58,2,---
2025/9/16 8:09,30.25,50.52,1006.44,3067.5,29.8,58,2,---
